GENDER,MARITAL_STATUS,CITY,HAVE_CHILDREN,AGE_GROUP,CLUSTERS,CHURNED,SALES
Male,Married,Seattle,Yes,Adults,0,0,2273.75
Female,Single,Seattle,No,Adults,1,0,2176.0
Female,Married,New York City,Yes,Seniors,2,0,2064.75
Male,Married,San Mateo,Yes,Adults,0,1,1670.25
Male,Married,Denver,No,Adults,0,0,2471.5
Male,Divorced/Seperated,Seattle,Yes,Middle-Aged Adults,3,0,2483.25
Female,Married,Denver,Yes,Middle-Aged Adults,2,0,2760.5
Female,Undisclosed,Boston,Undisclosed,Adults,1,1,2138.5
Male,Divorced/Seperated,New York City,Yes,Adults,0,1,2533.5
Female,Single,Denver,No,Seniors,1,0,2522.5
Female,Married,Denver,Yes,Middle-Aged Adults,2,0,2546.75
Male,Married,San Mateo,No,Adults,0,0,1192.5
Female,Married,Denver,No,Seniors,0,0,2961.25
Female,Single,Seattle,Yes,Adults,1,1,2415.25
Female,Single,Denver,No,Adults,1,1,2596.5
Female,Single,New York City,No,Seniors,1,1,1752.0
Undisclosed,Undisclosed,Denver,Undisclosed,Middle-Aged Adults,0,0,2799.75
Female,Single,San Mateo,No,Seniors,1,1,1498.0
Female,Married,Denver,Yes,Adults,0,1,2637.75
Female,Married,Seattle,Yes,Adults,0,1,2518.25
Female,Single,San Mateo,No,Adults,1,1,1225.5
Female,Single,San Mateo,No,Adults,1,0,1617.25
Male,Single,San Mateo,No,Middle-Aged Adults,3,0,1009.5
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2340.25
Male,Single,Denver,No,Middle-Aged Adults,3,0,2567.25
Female,Married,Seattle,Yes,Adults,0,0,2360.75
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2270.5
Female,Single,San Mateo,No,Adults,1,0,1941.25
Female,Single,Seattle,No,Adults,1,1,2118.5
Female,Single,San Mateo,Yes,Adults,1,0,1275.25
Undisclosed,Single,Seattle,No,Seniors,3,0,2190.75
Female,Married,New York City,Yes,Adults,0,0,2482.25
Female,Single,Denver,No,Seniors,1,0,2386.75
Male,Single,Boston,No,Middle-Aged Adults,3,0,1979.5
Female,Married,New York City,Yes,Middle-Aged Adults,2,0,2477.0
Female,Single,Boston,No,Seniors,1,1,1923.0
Female,Married,Seattle,Yes,Adults,0,1,2858.25
Male,Married,Seattle,Yes,Middle-Aged Adults,0,1,2220.25
Undisclosed,Single,San Mateo,No,Seniors,1,1,741.5
Female,Married,Denver,No,Seniors,0,0,2232.25
Male,Married,Seattle,Yes,Adults,0,0,2591.0
Female,Single,San Mateo,No,Middle-Aged Adults,1,0,1490.5
Undisclosed,Divorced/Seperated,San Mateo,Yes,Middle-Aged Adults,2,1,1660.0
Female,Married,Denver,No,Seniors,0,0,1909.0
Male,Single,New York City,No,Adults,1,0,2050.5
Male,Single,Denver,No,Seniors,3,0,2291.25
Female,Undisclosed,New York City,Undisclosed,Adults,1,1,1641.5
Undisclosed,Married,Denver,Yes,Adults,0,1,2375.25
Male,Single,Denver,No,Adults,0,1,2459.5
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1679.25
Male,Single,New York City,Yes,Seniors,0,0,2505.0
Male,Married,New York City,Yes,Seniors,0,0,1858.0
Female,Married,Boston,Yes,Middle-Aged Adults,2,0,1329.5
Male,Single,San Mateo,No,Seniors,3,0,1237.75
Female,Married,Boston,Yes,Middle-Aged Adults,2,1,1742.75
Undisclosed,Married,Denver,Yes,Middle-Aged Adults,0,1,2331.5
Female,Married,Boston,Yes,Adults,0,1,1950.75
Male,Married,San Mateo,Yes,Adults,0,0,1318.0
Male,Single,Boston,No,Adults,1,1,2274.75
Male,Single,San Mateo,No,Middle-Aged Adults,3,1,1417.5
Female,Married,San Mateo,Yes,Seniors,2,0,1356.75
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2069.25
Female,Married,San Mateo,Yes,Seniors,2,0,1664.75
Female,Married,Boston,Yes,Seniors,2,0,1837.75
Male,Single,Denver,No,Adults,0,0,1996.0
Male,Single,San Mateo,No,Adults,1,1,1805.0
Male,Married,Boston,Yes,Adults,0,1,2257.0
Female,Single,San Mateo,No,Adults,1,1,1340.75
Female,Married,Denver,Yes,Seniors,0,0,2802.25
Male,Single,New York City,No,Middle-Aged Adults,3,0,2172.75
Undisclosed,Married,Boston,No,Adults,0,0,1701.75
Female,Undisclosed,Seattle,Undisclosed,Adults,1,0,1760.25
Male,Single,Seattle,Yes,Adults,0,0,2009.75
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,2680.25
Female,Married,Denver,Yes,Middle-Aged Adults,2,0,2392.0
Female,Married,Boston,Yes,Middle-Aged Adults,2,1,2153.25
Male,Single,Seattle,No,Middle-Aged Adults,3,0,2334.0
Female,Married,New York City,Yes,Adults,0,0,2160.0
Female,Undisclosed,Denver,Undisclosed,Adults,0,0,2801.5
Male,Married,Seattle,Yes,Seniors,0,0,1692.25
Undisclosed,Single,Denver,No,Middle-Aged Adults,3,1,2321.5
Undisclosed,Divorced/Seperated,New York City,Yes,Adults,0,0,1869.25
Male,Undisclosed,Seattle,Undisclosed,Seniors,3,0,2583.25
Male,Single,Boston,No,Middle-Aged Adults,3,0,1533.0
Male,Married,San Mateo,Yes,Seniors,0,0,1248.5
Male,Single,Boston,No,Adults,1,0,1560.0
Female,Undisclosed,Boston,Undisclosed,Adults,1,0,1459.25
Female,Single,San Mateo,No,Middle-Aged Adults,1,1,1273.75
Male,Married,New York City,Yes,Seniors,0,0,1955.75
Undisclosed,Undisclosed,Boston,Undisclosed,Adults,0,0,2065.75
Undisclosed,Undisclosed,Seattle,Undisclosed,Seniors,3,1,2714.25
Male,Married,Seattle,Yes,Middle-Aged Adults,0,0,2562.5
Female,Divorced/Seperated,San Mateo,No,Seniors,1,0,1221.25
Female,Undisclosed,Seattle,Undisclosed,Seniors,1,0,1522.5
Male,Single,New York City,No,Adults,1,0,2590.5
Male,Married,San Mateo,Yes,Adults,0,0,1349.0
Undisclosed,Single,Boston,No,Adults,1,0,1742.75
Female,Single,Boston,No,Seniors,1,0,2068.75
Female,Single,San Mateo,No,Adults,1,0,1750.5
Undisclosed,Divorced/Seperated,New York City,Yes,Adults,0,1,2397.5
Male,Single,Boston,No,Middle-Aged Adults,3,0,1990.25
Female,Single,Boston,Yes,Adults,1,0,1960.25
Female,Single,San Mateo,No,Adults,1,0,1846.5
Female,Married,Seattle,Yes,Adults,0,1,2639.75
Male,Married,New York City,Yes,Adults,0,0,1753.0
Male,Married,San Mateo,Yes,Seniors,0,0,1619.5
Female,Married,Boston,Yes,Seniors,2,0,2275.5
Male,Single,New York City,No,Seniors,1,1,1632.75
Female,Divorced/Seperated,Denver,Yes,Middle-Aged Adults,2,0,2314.5
Female,Single,Denver,No,Adults,1,0,2758.0
Male,Married,New York City,Yes,Seniors,0,0,2643.75
Male,Single,Seattle,No,Seniors,3,0,1955.25
Male,Single,San Mateo,No,Middle-Aged Adults,3,1,1058.5
Female,Married,Boston,Yes,Middle-Aged Adults,2,1,1830.5
Male,Divorced/Seperated,Seattle,Yes,Seniors,0,1,1290.0
Male,Divorced/Seperated,New York City,Yes,Middle-Aged Adults,0,0,2307.75
Female,Married,New York City,No,Adults,1,0,2134.25
Female,Married,New York City,No,Middle-Aged Adults,1,1,2407.25
Female,Divorced/Seperated,Boston,Yes,Seniors,2,0,2457.5
Male,Divorced/Seperated,Boston,Yes,Middle-Aged Adults,0,0,1954.75
Female,Divorced/Seperated,Seattle,No,Adults,1,0,2260.0
Female,Single,Seattle,No,Adults,1,0,2373.0
Undisclosed,Married,Seattle,Yes,Middle-Aged Adults,2,0,2310.0
Male,Divorced/Seperated,Seattle,Yes,Middle-Aged Adults,3,0,2863.5
Undisclosed,Divorced/Seperated,San Mateo,Yes,Adults,0,0,1690.5
Female,Single,Denver,No,Middle-Aged Adults,1,0,3067.75
Male,Single,Seattle,No,Middle-Aged Adults,3,0,2052.0
Male,Married,Seattle,Yes,Middle-Aged Adults,0,0,1920.5
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,2086.5
Female,Married,San Mateo,Yes,Seniors,2,0,1163.5
Male,Married,San Mateo,Yes,Adults,0,0,1182.5
Female,Married,Seattle,Yes,Seniors,2,1,2030.5
Undisclosed,Single,Denver,No,Middle-Aged Adults,3,1,2554.5
Female,Single,New York City,No,Adults,1,1,2626.75
Female,Married,Denver,Yes,Seniors,0,0,2006.0
Female,Married,San Mateo,Yes,Seniors,2,0,1626.0
Female,Married,San Mateo,Yes,Seniors,2,0,1409.0
Male,Married,Boston,Yes,Adults,0,0,1843.75
Undisclosed,Married,Denver,Yes,Adults,0,0,1858.5
Male,Married,San Mateo,Yes,Seniors,0,1,1314.5
Female,Single,Boston,No,Adults,1,0,1508.0
Male,Married,Boston,Yes,Adults,0,1,2171.75
Undisclosed,Single,Denver,No,Middle-Aged Adults,3,0,2336.25
Undisclosed,Married,Denver,Yes,Adults,0,0,2247.75
Female,Single,Denver,No,Adults,1,0,2601.25
Female,Divorced/Seperated,Boston,Yes,Middle-Aged Adults,2,1,2231.5
Female,Married,Boston,Yes,Adults,0,0,2172.25
Female,Married,Seattle,Yes,Adults,0,0,2034.75
Male,Married,Boston,Yes,Adults,0,1,1641.0
Female,Married,San Mateo,Yes,Adults,2,0,1381.0
Male,Single,Denver,No,Adults,0,1,2250.0
Male,Single,Seattle,No,Middle-Aged Adults,3,0,2338.5
Female,Single,San Mateo,No,Adults,1,0,1466.0
Female,Married,Denver,Yes,Seniors,0,0,2162.5
Female,Single,San Mateo,No,Middle-Aged Adults,1,0,1738.5
Male,Married,Seattle,Yes,Middle-Aged Adults,0,0,1577.5
Female,Married,Denver,No,Adults,0,0,2004.75
Undisclosed,Divorced/Seperated,Denver,Yes,Middle-Aged Adults,0,0,2073.0
Male,Single,New York City,Yes,Adults,0,0,2841.5
Female,Married,Boston,No,Adults,1,0,1737.5
Female,Divorced/Seperated,Denver,Yes,Adults,0,0,2253.0
Undisclosed,Single,New York City,No,Adults,1,0,1902.25
Female,Married,New York City,Yes,Seniors,2,1,1716.0
Male,Married,Seattle,Yes,Adults,0,0,1758.5
Male,Single,New York City,No,Adults,1,0,1766.25
Male,Single,New York City,Yes,Seniors,0,1,1673.5
Male,Single,San Mateo,Yes,Middle-Aged Adults,2,0,1861.75
Female,Married,Seattle,Yes,Seniors,2,0,1922.0
Female,Married,Denver,Yes,Seniors,0,0,1714.25
Male,Single,Boston,No,Seniors,3,0,1994.5
Male,Divorced/Seperated,New York City,Yes,Seniors,0,1,2492.0
Female,Married,Denver,Yes,Seniors,0,1,2901.25
Female,Single,Boston,No,Adults,1,0,2474.75
Male,Single,New York City,No,Adults,1,0,1789.5
Male,Married,Seattle,Yes,Adults,0,0,2198.0
Undisclosed,Single,Denver,No,Middle-Aged Adults,3,1,2396.0
Female,Divorced/Seperated,Denver,No,Seniors,1,0,2939.0
Male,Single,New York City,No,Adults,1,1,2668.0
Female,Married,Denver,Yes,Middle-Aged Adults,2,0,1652.75
Male,Married,San Mateo,Yes,Adults,0,0,1725.75
Undisclosed,Undisclosed,Boston,Undisclosed,Middle-Aged Adults,2,0,2102.75
Female,Divorced/Seperated,San Mateo,Yes,Adults,2,1,955.5
Male,Single,Seattle,No,Middle-Aged Adults,3,0,2066.0
Female,Married,New York City,No,Middle-Aged Adults,1,0,2285.0
Male,Undisclosed,Seattle,Undisclosed,Adults,0,0,1826.5
Female,Single,Seattle,No,Seniors,1,0,1747.75
Female,Married,Seattle,No,Middle-Aged Adults,2,0,2289.75
Female,Married,Seattle,Yes,Adults,0,0,2806.25
Female,Undisclosed,San Mateo,Undisclosed,Adults,1,0,1547.5
Female,Married,New York City,Yes,Seniors,2,1,1821.5
Female,Divorced/Seperated,San Mateo,Yes,Adults,2,0,1609.75
Female,Single,San Mateo,No,Adults,1,0,1373.25
Male,Divorced/Seperated,Boston,Yes,Adults,0,0,2058.5
Male,Married,Boston,Yes,Seniors,0,0,2011.25
Female,Undisclosed,Boston,Undisclosed,Middle-Aged Adults,2,1,1484.5
Male,Undisclosed,Denver,Undisclosed,Middle-Aged Adults,0,0,2796.0
Female,Single,New York City,No,Adults,1,0,2388.5
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1420.5
Female,Married,Denver,Yes,Middle-Aged Adults,2,0,2226.75
Female,Married,Seattle,Yes,Adults,0,1,2118.5
Female,Single,Boston,No,Adults,1,0,2352.0
Female,Single,Denver,No,Adults,1,1,2544.25
Female,Married,New York City,Yes,Adults,0,0,1957.0
Female,Single,San Mateo,No,Adults,1,1,1372.0
Female,Single,Boston,No,Adults,1,0,2313.25
Male,Married,New York City,No,Middle-Aged Adults,3,0,2081.75
Female,Single,Seattle,No,Adults,1,0,2165.25
Male,Single,New York City,No,Adults,1,0,2368.0
Female,Single,New York City,No,Adults,1,1,2601.5
Male,Divorced/Seperated,New York City,Yes,Middle-Aged Adults,0,0,2784.75
Female,Single,Seattle,No,Middle-Aged Adults,3,0,2216.75
Male,Single,Boston,No,Middle-Aged Adults,3,0,2304.25
Male,Single,Seattle,No,Middle-Aged Adults,3,1,1898.0
Male,Single,San Mateo,No,Seniors,3,0,1542.5
Male,Single,Seattle,No,Seniors,3,0,1671.0
Male,Married,Seattle,Yes,Seniors,0,0,1756.0
Undisclosed,Married,Seattle,Yes,Middle-Aged Adults,2,0,1808.5
Undisclosed,Married,Denver,No,Seniors,0,1,2418.5
Male,Single,San Mateo,No,Adults,1,1,1003.25
Undisclosed,Single,Boston,No,Middle-Aged Adults,3,1,2298.75
Female,Married,Boston,No,Adults,1,0,1980.5
Male,Single,Boston,No,Adults,1,0,1896.0
Female,Single,New York City,Yes,Middle-Aged Adults,1,1,2208.75
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1807.5
Male,Married,Boston,Yes,Adults,0,0,1955.0
Female,Married,Seattle,Yes,Adults,0,0,1907.75
Undisclosed,Married,New York City,Yes,Middle-Aged Adults,2,0,1634.0
Female,Undisclosed,Seattle,Undisclosed,Middle-Aged Adults,2,1,2137.0
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2315.0
Female,Single,New York City,No,Seniors,1,0,2879.5
Undisclosed,Married,Seattle,Yes,Seniors,0,0,2410.75
Female,Married,San Mateo,Yes,Adults,2,0,1314.0
Male,Married,New York City,No,Middle-Aged Adults,3,0,2513.75
Female,Undisclosed,Boston,Undisclosed,Adults,1,0,2197.75
Undisclosed,Single,Seattle,No,Middle-Aged Adults,3,0,2225.0
Male,Single,Denver,No,Middle-Aged Adults,3,0,3060.0
Undisclosed,Married,Boston,Yes,Middle-Aged Adults,2,0,2264.25
Female,Married,Boston,Yes,Seniors,2,0,1380.5
Undisclosed,Married,San Mateo,Yes,Seniors,2,0,1083.0
Male,Single,San Mateo,No,Adults,1,1,1672.0
Male,Single,Boston,No,Adults,1,0,2533.25
Male,Single,Seattle,No,Seniors,3,0,2161.75
Female,Married,Denver,Yes,Middle-Aged Adults,2,1,2482.0
Male,Single,San Mateo,No,Middle-Aged Adults,3,1,1551.0
Male,Married,Denver,Yes,Seniors,0,1,2100.75
Male,Single,Boston,No,Adults,1,1,1800.0
Male,Undisclosed,Boston,Undisclosed,Adults,0,0,2064.25
Male,Undisclosed,New York City,Undisclosed,Middle-Aged Adults,3,0,2580.75
Male,Undisclosed,New York City,Undisclosed,Adults,0,0,2095.5
Male,Married,Boston,Yes,Adults,0,0,2477.0
Male,Single,New York City,No,Adults,1,1,2368.5
Female,Divorced/Seperated,Seattle,No,Adults,1,0,1741.75
Female,Married,San Mateo,Yes,Adults,2,0,1972.75
Female,Single,San Mateo,No,Adults,1,0,1463.75
Female,Single,San Mateo,No,Adults,1,0,1421.25
Female,Married,Seattle,Yes,Adults,0,0,2460.0
Female,Married,New York City,Yes,Adults,0,0,2343.75
Female,Single,Boston,No,Adults,1,0,2435.25
Male,Undisclosed,Boston,Undisclosed,Adults,0,1,2026.5
Male,Single,San Mateo,Yes,Middle-Aged Adults,2,0,1799.5
Female,Undisclosed,Boston,Undisclosed,Seniors,1,0,1958.25
Female,Single,New York City,No,Adults,1,0,2209.5
Female,Single,Seattle,No,Adults,1,1,2228.5
Female,Undisclosed,Seattle,Undisclosed,Adults,1,0,2437.25
Female,Married,Seattle,Yes,Middle-Aged Adults,2,1,1334.25
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1483.75
Female,Married,Boston,Yes,Middle-Aged Adults,2,1,1966.5
Female,Single,Seattle,No,Adults,1,0,2361.75
Male,Single,Boston,No,Middle-Aged Adults,3,0,2264.75
Female,Married,Boston,Yes,Seniors,2,1,2282.25
Male,Single,San Mateo,No,Adults,1,1,1638.75
Male,Single,Denver,No,Middle-Aged Adults,3,1,2574.25
Female,Single,Boston,No,Middle-Aged Adults,1,0,2730.75
Male,Married,Boston,Yes,Adults,0,1,1629.0
Male,Single,Seattle,No,Adults,3,0,2282.0
Undisclosed,Single,New York City,Yes,Adults,1,1,2402.5
Male,Single,Denver,No,Seniors,3,0,2615.5
Male,Married,San Mateo,Yes,Adults,0,0,1067.75
Female,Divorced/Seperated,Seattle,Yes,Adults,0,0,1924.5
Male,Single,Denver,No,Middle-Aged Adults,3,0,2116.5
Male,Single,Denver,No,Adults,0,0,1968.0
Male,Single,Seattle,Yes,Seniors,3,0,1782.5
Male,Married,Seattle,Yes,Adults,0,1,2444.0
Female,Single,Boston,No,Adults,1,0,2166.0
Female,Married,Boston,Yes,Adults,0,0,2252.0
Female,Married,New York City,Yes,Seniors,2,0,2836.5
Male,Married,Seattle,Yes,Adults,0,1,2294.25
Female,Married,Seattle,Yes,Adults,0,0,1915.25
Female,Single,San Mateo,No,Seniors,1,0,966.0
Female,Single,Seattle,No,Middle-Aged Adults,3,1,1840.0
Female,Divorced/Seperated,Boston,Yes,Middle-Aged Adults,2,0,1413.5
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1307.0
Male,Single,San Mateo,No,Seniors,3,1,1563.0
Female,Single,Denver,No,Middle-Aged Adults,1,0,2559.5
Male,Single,Boston,No,Middle-Aged Adults,3,1,2206.0
Female,Single,San Mateo,No,Adults,1,0,1369.5
Male,Single,San Mateo,No,Seniors,3,0,1508.25
Female,Single,Seattle,No,Adults,1,0,1687.25
Male,Single,Seattle,No,Adults,3,0,2527.75
Female,Married,New York City,Yes,Middle-Aged Adults,2,1,2003.5
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1068.0
Male,Single,San Mateo,No,Seniors,3,0,1191.5
Male,Single,Denver,No,Adults,0,0,2105.5
Male,Single,San Mateo,No,Middle-Aged Adults,3,1,1259.25
Female,Single,New York City,No,Middle-Aged Adults,1,1,1512.0
Female,Married,Seattle,Yes,Adults,0,0,2315.5
Male,Single,New York City,No,Middle-Aged Adults,3,0,1833.0
Male,Married,Denver,Yes,Adults,0,0,2724.0
Female,Married,Boston,Yes,Middle-Aged Adults,2,0,1736.0
Female,Single,Boston,No,Adults,1,1,2123.0
Female,Single,Denver,No,Adults,1,0,2442.5
Male,Married,Seattle,Yes,Adults,0,0,3220.0
Male,Divorced/Seperated,Seattle,Yes,Adults,0,0,2144.5
Male,Married,Denver,Yes,Adults,0,1,2128.5
Male,Single,San Mateo,No,Adults,1,0,1387.5
Undisclosed,Married,Denver,Yes,Middle-Aged Adults,0,0,2333.25
Male,Married,New York City,Yes,Adults,0,0,3114.25
Female,Divorced/Seperated,Seattle,Yes,Adults,0,0,2354.0
Male,Married,Boston,Yes,Adults,0,0,1868.5
Male,Single,Seattle,No,Middle-Aged Adults,3,0,2053.75
Female,Divorced/Seperated,Seattle,Yes,Middle-Aged Adults,2,1,2423.0
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,2969.25
Female,Divorced/Seperated,New York City,Yes,Middle-Aged Adults,2,0,2105.75
Male,Single,Boston,No,Middle-Aged Adults,3,1,1943.75
Female,Undisclosed,New York City,Undisclosed,Middle-Aged Adults,1,0,2273.75
Female,Undisclosed,Boston,Undisclosed,Adults,1,0,2136.25
Female,Divorced/Seperated,Seattle,Yes,Adults,0,0,2261.5
Male,Married,Boston,Yes,Adults,0,0,1737.0
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1511.75
Male,Single,Denver,No,Seniors,3,1,2226.5
Male,Single,Boston,No,Adults,1,0,2171.75
Female,Single,Boston,No,Middle-Aged Adults,1,1,1933.0
Female,Married,New York City,Yes,Middle-Aged Adults,2,0,2130.0
Male,Single,Seattle,No,Middle-Aged Adults,3,0,2225.0
Undisclosed,Undisclosed,Denver,Undisclosed,Middle-Aged Adults,0,0,2559.75
Male,Married,New York City,Yes,Seniors,0,0,2439.0
Male,Single,New York City,No,Adults,1,0,2641.0
Female,Divorced/Seperated,Boston,Yes,Middle-Aged Adults,2,1,2060.75
Male,Undisclosed,Denver,Undisclosed,Seniors,0,0,2335.75
Female,Married,Seattle,Yes,Middle-Aged Adults,2,0,2945.5
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1529.25
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1841.5
Male,Married,Seattle,Yes,Seniors,0,1,2184.5
Undisclosed,Single,Seattle,No,Adults,1,0,2602.0
Male,Married,Boston,Yes,Adults,0,1,1995.0
Male,Single,Denver,No,Seniors,3,0,2430.0
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1316.5
Female,Single,Boston,No,Adults,1,0,3005.75
Undisclosed,Divorced/Seperated,Boston,No,Seniors,1,1,1902.75
Female,Undisclosed,Seattle,Undisclosed,Adults,1,0,2098.5
Undisclosed,Single,Seattle,No,Middle-Aged Adults,3,0,1678.0
Male,Single,San Mateo,No,Adults,1,1,1313.25
Female,Single,Seattle,No,Middle-Aged Adults,3,0,2249.25
Female,Married,Boston,No,Middle-Aged Adults,2,1,1761.5
Male,Married,San Mateo,Yes,Adults,0,0,1282.0
Undisclosed,Undisclosed,San Mateo,Undisclosed,Middle-Aged Adults,2,1,1890.0
Male,Single,New York City,No,Seniors,1,0,2682.25
Female,Single,New York City,No,Seniors,1,1,2361.5
Female,Married,Seattle,Yes,Middle-Aged Adults,2,1,2181.0
Female,Married,San Mateo,Yes,Adults,2,1,1929.0
Male,Married,Seattle,No,Middle-Aged Adults,3,0,2224.25
Female,Married,San Mateo,Yes,Adults,2,0,1611.5
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,2944.0
Female,Married,Boston,Yes,Middle-Aged Adults,2,0,1821.75
Male,Single,Seattle,No,Seniors,3,0,2129.5
Male,Married,Denver,Yes,Seniors,0,0,2181.25
Female,Single,Seattle,No,Seniors,1,0,2206.0
Female,Married,Denver,Yes,Seniors,0,0,2089.5
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,2364.0
Male,Single,Denver,No,Adults,0,0,2289.25
Male,Single,Boston,No,Seniors,3,0,1806.0
Female,Single,Boston,No,Adults,1,1,1857.0
Male,Married,Denver,Yes,Adults,0,0,2783.75
Female,Divorced/Seperated,San Mateo,Yes,Adults,2,1,1198.0
Female,Single,Seattle,No,Adults,1,0,2377.75
Undisclosed,Married,New York City,Yes,Adults,0,0,2825.5
Male,Single,Seattle,No,Adults,3,0,2035.0
Male,Married,San Mateo,No,Adults,0,0,1799.0
Male,Single,Boston,No,Middle-Aged Adults,3,0,1743.5
Male,Single,Denver,No,Seniors,3,0,2297.25
Male,Married,Seattle,Yes,Adults,0,1,1977.75
Male,Divorced/Seperated,New York City,Yes,Seniors,0,1,2183.0
Male,Married,San Mateo,Yes,Adults,0,0,818.5
Male,Married,San Mateo,Yes,Seniors,0,0,1412.0
Female,Single,New York City,No,Middle-Aged Adults,1,0,1917.5
Male,Undisclosed,New York City,Undisclosed,Middle-Aged Adults,3,1,2524.25
Male,Undisclosed,Denver,Undisclosed,Adults,0,1,2615.75
Male,Single,Seattle,No,Adults,3,0,2376.0
Undisclosed,Married,San Mateo,No,Middle-Aged Adults,2,0,1295.0
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2022.25
Female,Married,Seattle,Yes,Seniors,2,1,2204.5
Male,Single,Boston,No,Middle-Aged Adults,3,0,2001.0
Undisclosed,Single,San Mateo,No,Middle-Aged Adults,3,0,1650.25
Undisclosed,Married,New York City,Yes,Adults,0,0,2162.5
Male,Married,Boston,No,Seniors,0,0,1800.5
Male,Married,Denver,Yes,Adults,0,0,2849.75
Female,Divorced/Seperated,San Mateo,Yes,Seniors,2,0,1048.0
Female,Undisclosed,San Mateo,Undisclosed,Adults,1,1,1731.25
Female,Single,San Mateo,No,Adults,1,0,1036.5
Male,Single,New York City,No,Middle-Aged Adults,3,1,2388.5
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1050.0
Undisclosed,Married,San Mateo,Yes,Adults,0,1,1414.0
Male,Undisclosed,Seattle,Undisclosed,Adults,0,0,2241.75
Undisclosed,Undisclosed,Denver,Undisclosed,Middle-Aged Adults,0,0,2336.5
Male,Married,New York City,No,Middle-Aged Adults,3,0,2623.75
Female,Married,New York City,Yes,Adults,0,0,2376.25
Female,Married,New York City,Yes,Seniors,2,0,2582.5
Male,Single,Boston,No,Adults,1,0,2349.75
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1328.5
Female,Married,Denver,No,Middle-Aged Adults,2,0,2155.0
Male,Single,New York City,No,Middle-Aged Adults,3,0,2098.0
Female,Divorced/Seperated,New York City,Yes,Middle-Aged Adults,2,0,2017.5
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1660.5
Female,Married,Denver,Yes,Adults,0,0,3069.0
Male,Married,Denver,No,Adults,0,1,2642.5
Male,Single,Denver,No,Adults,0,1,2623.0
Female,Divorced/Seperated,Seattle,Yes,Adults,0,0,2047.5
Female,Married,Denver,Yes,Adults,0,1,1410.75
Female,Single,Boston,Yes,Adults,1,0,2170.0
Male,Single,Boston,No,Seniors,3,1,1733.75
Female,Single,New York City,No,Adults,1,0,1485.0
